신용등급점수,0
8.33,8.941386526245669
8.4,8.519048011050714
20.0,19.629822156868713
20.0,19.629822156868713
18.0,19.555211510935784
5.0,5.051904948337747
18.0,15.877030912376147
20.0,19.629822156868713
8.0,9.237535529662857
20.0,19.5626946701439
14.5,15.473743321679375
11.5,7.999407245113835
0.14,3.5015605825416225
11.0,10.824220975228709
20.0,19.629822156868713
15.25,15.440102841306516
13.67,13.202934959033565
12.0,10.977028791074215
10.67,8.849305339202274
13.0,13.628773035244047
3.0,3.563738694598186
5.0,9.192610650980841
15.0,15.893651659466194
20.0,16.412146498821283
9.4,8.649773030184944
9.0,8.864493273124374
18.0,16.747384774718974
2.17,4.7415697883066175
6.0,8.352517861356555
13.67,12.562259081120105
15.5,10.687415262058616
10.0,10.454266053251775
4.88,8.63133363013992
20.0,19.523985812411482
20.0,19.52960414815131
15.0,11.72013950028797
15.33,14.75977576590338
15.0,13.351305906661437
20.0,18.291459590898587
2.18,4.881510418296302
15.0,19.46914507485205
16.0,19.493098598525545
17.0,16.59520147549159
2.6,4.990219798311199
5.0,8.745118865177762
18.25,19.493098598525545
19.0,19.538741146470407
7.5,5.780500712504107
7.0,5.883650268832448
11.0,13.138960913973817
5.5,8.772576687239825
16.0,16.584239831768915
6.0,4.385550568273793
12.0,8.855110544504456
11.5,8.935074803795974
12.0,10.562341463964904
15.5,16.12862909961235
17.0,15.632227844377846
15.25,14.091288802687714
5.0,4.982509903932671
11.0,11.668747863831602
19.0,17.60355964464492
6.0,8.895641093678497
11.5,9.275794583865725
10.5,9.421242717196327
11.0,13.400414342192171
13.0,12.67382535984017
7.0,7.080413106771253
10.0,9.050689167527526
5.0,5.008529058725301
13.0,11.015997528429388
12.0,11.9317672715721
13.5,13.645972871068814
18.75,16.393606238772417
19.0,19.56022608525036
12.0,10.819569919083808
11.67,9.515499340997055
20.0,19.629822156868713
